Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Dupuy, JL; Marechal, J; Morvan, D",,,,"Dupuy, JL; Marechal, J; Morvan, D",,,Fires from a cylindrical forest fuel burner: combustion dynamics and flame properties,COMBUSTION AND FLAME,,,,,,,,,,,,"A new generation of models of a forest fire is currently being developed; they include more and more physical mechanisms. The main objective of the present study was to provide experimental measurements to test such models. An apparatus was designed to simulate and study in laboratory conditions the flame and the near-field plume stemming from the combustion of an isolated shrub. The burner was made of a cylindrical wire mesh basket filled with a forest fuel ignited at the lower circumference of the basket. Three diameters (20, 28, and 40 cm) for the basket and two kinds of fuel (Pinus pinaster needles and excelsior) were used. Temperatures were measured inside and above the burner using type K thermocouples of 50-mum diameter. Three pairs of these sensors were especially used to estimate the upward gas velocity, thanks to the expected cross-correlation of thermal fluctuations. We obtained varied and non-steady regimes of combustion as desired, in particular the maximum heat release rates ranged between 30 and 180 kW. The structure of the visible flame and its temperatures were analyzed for a fully developed flamed The height of a flame was found to scale with the heat release rate according to the usual two-fifths power law, which enables a normalized flame height to be defined. Vertical temperature profiles in the flame were found to scale with the normalized height and radial temperature profiles fitted Gaussian laws well. The determination of gas velocity was uncertain, but the usual scaling also applied to the measurements. Scaling rules, which apply well to either steady turbulent diffusion flames on a porous gas burner or pool fires, hold for the non-steady flame on our forest fuel burner, when observing a fully developed flame. (C) 2003 The Combustion Institute. All rights reserved.",,,,,,,,,,,,,,,,,,,0010-2180,,,,,OCT,2003,135,1-2,,,,,65,76,,10.1016/S0010-2180(03)00147-0,http://dx.doi.org/10.1016/S0010-2180(03)00147-0,,,,,,,,,,,,,WOS:000186038900006,View Full Record in Web of Science
J,"Wang, XF; Li, Y; Wang, HR; Wang, YZ; Biswas, A; Chau, HW; Liang, JP; Zhang, FC; Bai, YG; Wu, SF; Chen, JY; Liu, HG; Yang, G; Pulatov, A",,,,"Wang, Xiaofang; Li, Yi; Wang, Haoran; Wang, Yanzi; Biswas, Asim; Chau, Henry Wai; Liang, Jiaping; Zhang, Fucang; Bai, Yungang; Wu, Shufang; Chen, Junying; Liu, Hongguang; Yang, Guang; Pulatov, Alim",,,"Targeted biochar application alters physical, chemical, hydrological and thermal properties of salt-affected soils under cotton-sugarbeet intercropping",CATENA,,,,,,,,,,,,"Biochar application in agricultural salt-affected soils has shown strong potential to amend soil and promote production. The effect of biochar on soil properties and crop yield varies with crop, soil, biochar properties and climate. Thus, it is critical to select suitable biochar and their application amounts for ameliorating salt-affected soils while improving its conditions and crop yields. The objectives of this study were to investigate the effect of biochar application rates on soil properties, water and temperature conditions and crop yields in saline-alkali soils under cotton-sugarbeet intercropping. We used a three-year (2018-2020) field experiment with biochar application rates of 0, 10, 50 and 100 t ha(-1) in 2018, 0, 10, 25, 50 and100 t ha(-1) in 2019 and 0, 10, 25 and 30 t ha(-1) in 2020. Soil bulk density decreased and thus porosity increased with application of biochar. Soil pH decreased with increasing biochar application amount and the rate of change ranged from -0.003 to -0.004 per ton of biochar. Biochar application at 10 t ha(-1) increased soil water content (SWC) and weighted planar soil water storage (WPSWS) in all three experimental years, while oversupply of biochar decreased SWC. Application of biochar moderated soil temperature fluctuations. The yield of cotton and sugarbeet first increased and then decreased with increasing amount of biochar. Considering the effects of biochar on soil water, temperature, and crop yields, 10 t ha(-1) biochar amount was proposed as an appropriate application rate for saline-alkali soils. The results provided valuable information on appropriate biochar rates to amend salt-affected soils and their properties while increase crop yields.",,,,,"Biswas, Asim/D-1859-2015; Pulatov, Alim/ABG-3976-2021","Biswas, Asim/0000-0003-0801-3546; zhang, fu cang/0000-0002-6659-3262; Li, Yi/0000-0002-0547-8623",,,,,,,,,,,,,0341-8162,1872-6887,,,,SEP,2022,216,,B,,,,,,106414,10.1016/j.catena.2022.106414,http://dx.doi.org/10.1016/j.catena.2022.106414,,,,,,,,,,,,,WOS:000832992600007,View Full Record in Web of Science
J,"Calbet, A; Atienza, D; Henriksen, CI; Saiz, E; Adey, TR",,,,"Calbet, Albert; Atienza, Dacha; Henriksen, Casper I.; Saiz, Enric; Adey, Timothy R.",,,Zooplankton grazing in the Atlantic Ocean: A latitudinal study,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,,,,,,,,,,,,"Mesozooplankton and 63-200 mu m net-collected microzooplankton grazing on phytoplankton and protozoans was evaluated by 24-h incubations on a latitudinal transect in the Atlantic Ocean, from 35 degrees N to 38 degrees S (AMT-15; September-October 2004). The sampling area comprised contrasting ecosystems, including upwelling zones and oligotrophic subtropical gyres. Grazing impacts of mesozooplankton and 63-200 mu m microzooplankton on total chlorophyll a (Chl a), > 5 mu m Chl a, ciliates, and dinoflagellates were low for both zooplankton size fractions, always removing <1.5% of the standing stocks of these groups. Grazing had a slightly greater impact upon primary production (up to 10% of primary production consumed daily), although on most occasions grazing removed <1% of primary production per day. To account for the reduction of micrograzers by predators in the experimental bottles and the consequent reduction of grazing pressure, the data were corrected with knowledge on the decrease of microzooplankton during incubations and global estimates of microzooplankton grazing. The corrected grazing rates for mesozooplankton ranged from 4% to 28% of the primary production consumed daily, and from 1% to 2% of the standing stock of Chl a removed every day. The 63-200 mu m microzooplankton corrected grazing impact was always <5% of the primary production and standing stock consumed per day. The corrected grazing activity of 63-200 mu m microzooplankton and mesozooplankton rendered daily rations ranging from 3% to 38% of the body carbon consumed daily, not sufficient for basal metabolism in most of the areas studied. Finally, the data on mesozooplankton grazing on primary production confirm the recent hypothesis of a decline of the relative importance of mesozooplankton grazing on primary producers with increasing primary production [Calbet, A., 2001. Mesozooplankton grazing effect on primary production: a global comparative analysis in marine ecosystems. Limnology and Oceanography 46,1824-1830]. (C) 2008 Elsevier Ltd. All rights reserved.",,,,,"Saiz, Enric/K-4263-2014; Calbet, Albert/A-7779-2008; Atienza, Dacha/I-2162-2015","Saiz, Enric/0000-0003-2611-0067; Calbet, Albert/0000-0003-1069-212X; Atienza, Dacha/0000-0002-3342-5297",,,,,,,,,,,,,0967-0645,,,,,JUL 1,2009,56,15,,,,,954,963,,10.1016/j.dsr2.2008.10.009,http://dx.doi.org/10.1016/j.dsr2.2008.10.009,,,,,,,,,,,,,WOS:000268645000006,View Full Record in Web of Science
J,"De Caluwe, J; de Melo, JRF; Tosenberger, A; Hermans, C; Verbruggen, N; Leloup, JC; Gonze, D",,,,"De Caluwe, Joelle; de Melo, Jose Romario Fernandes; Tosenberger, Alen; Hermans, Christian; Verbruggen, Nathalie; Leloup, Jean-Christophe; Gonze, Didier",,,Modeling the photoperiodic entrainment of the plant circadian clock,JOURNAL OF THEORETICAL BIOLOGY,,,,,,,,,,,,"The circadian clock is an endogenous 24 hour rhythm that helps organisms anticipate and adapt to daily and seasonal variations in environment, such as the day/night cycle or changing temperatures. The plant clock is a complex network of transcription factors that regulate each other, forming interlocked feedback loops. Most of its components are light-regulated in some way, making the system highly sensitive to changes in light conditions. Here, we explore the mechanisms by which the plant clock adapts to changing day length. We first present some experimental data illustrating the variety of behaviors found in seedlings exposed to external day/night cycles different from 24 h. We then use a mathematical model to characterize the response of the clock to a wide range of external cycle lengths and photoperiods. We show the existence of several domains of periodic entrainment with different ratios between the external cycle length and the period of the clock, and the presence of quasiperiodic and chaotic behaviors outside of the entrainment range. We simulate knockout mutants with impaired clock function and theoretical variants with diminished light sensitivity to highlight the role of a complex network and multiple light inputs in keeping the clock entrained over a wide range of conditions.",,,,,,"Verbruggen, Nathalie/0000-0003-2296-5404; Leloup, Jean-Christophe/0000-0002-5488-9381",,,,,,,,,,,,,0022-5193,1095-8541,,,,MAY 7,2017,420,,,,,,220,231,,10.1016/j.jtbi.2017.03.005,http://dx.doi.org/10.1016/j.jtbi.2017.03.005,,,,,,,,28284990,,,,,WOS:000400952700023,View Full Record in Web of Science
J,"Du, CY; Yu, JJ; Wang, P; Zhang, YC",,,,"Du, Chaoyang; Yu, Jingjie; Wang, Ping; Zhang, Yichi",,,Analysing the mechanisms of soil water and vapour transport in the desert vadose zone of the extremely arid region of northern China,JOURNAL OF HYDROLOGY,,,,,,,,,,,,"The transport of water and vapour in the desert vadose zone plays a critical role in the overall water and energy balances of near-surface environments in arid regions. However, field measurements in extremely dry environments face many difficulties and challenges, so few studies have examined water and vapour transport processes in the desert vadose zone. The main objective of this study is to analyse the mechanisms of soil water and vapour transport in the desert vadose zone (depth of similar to 350 cm) by using measured and modelled data in an extremely arid environment. The field experiments are implemented in an area of the Gobi desert in northwestern China to measure the soil properties, daily soil moisture and temperature, daily water-table depth and temperature, and daily meteorological records from DOYs (Days of Year) 114-212 in 2014 (growing season). The Hydrus-1D model, which simulates the coupled transport of water, vapour and heat in the vadose zone, is employed to simulate the layered soil moisture and temperature regimes and analyse the transport processes of soil water and vapour. The measured results show that the soil water and temperatures near the land surface have visible daily fluctuations across the entire soil profile. Thermal vapour movement is the most important component of the total water flux and the soil temperature gradient is the major driving factor that affects vapour transport in the desert vadose zone. The most active water and heat exchange occurs in the upper soil layer (depths of 0-25 cm). The matric potential change from the precipitation mainly re-draws the spatio-temporal distribution of the isothermal liquid water in the soil near the land surface. The matric potential has little effect on the isothermal vapour and thermal liquid water flux. These findings offer new insights into the liquid water and vapour movement processes in the extremely arid environment. (C) 2017 Published by Elsevier B.V.",,,,,"Wang, Ping/ACH-8897-2022","Wang, Ping/0000-0003-2481-9953",,,,,,,,,,,,,0022-1694,1879-2707,,,,MAR,2018,558,,,,,,592,606,,10.1016/j.jhydrol.2017.09.054,http://dx.doi.org/10.1016/j.jhydrol.2017.09.054,,,,,,,,,,,,,WOS:000427338900047,View Full Record in Web of Science
J,"Dammerman, KJ; Steibel, JP; Scribner, KT",,,,"Dammerman, Kari J.; Steibel, Juan P.; Scribner, Kim T.",,,Increases in the mean and variability of thermal regimes result in differential phenotypic responses among genotypes during early ontogenetic stages of lake sturgeon (Acipenser fulvescens),EVOLUTIONARY APPLICATIONS,,,,,,,,,,,,"Climate change is affecting thermal conditions worldwide. Understanding organismal responses associated with predicted changes are essential for predicting population persistence. Few studies have examined the effects of both increased mean and variance in temperature on organismal traits, particularly during early life stages. Using lake sturgeon (Acipenser fulvescens) from Black Lake, MI, we tested whether phenotypic variation differed among families reared in two constant (10 and 18 degrees C) and two fluctuating-temperature treatments (10-19 degrees C) representing temperatures experienced in the river and a simulated anthropogenic disturbance. Body length, body area, and yolk-sac area were quantified at hatch. Family-by-treatment interactions explained up to 50% of the variance observed among families in offspring hatch traits. Families incubated in 18 degrees C and the fluctuating anthropogenic treatment had 6-10 times higher variance in traits than those incubated at 10 degrees C. Hatched larvae were placed in raceways with ambient river water. Emergence body length, emergence timing, and growth were quantified upon emergence. Families differed in time to emergence and growth with the greatest range observed in the 18 degrees C treatment. Results demonstrate that differential responses among genotypes to changes in the mean and variability of thermal incubation regimes can affect traits at hatch as well as a subsequent ontogenetic stage.",,,,,,,,,,,,,,,,,,,1752-4571,,,,,DEC,2016,9,10,,,,,1258,1270,,10.1111/eva.12409,http://dx.doi.org/10.1111/eva.12409,,,,,,,,27877204,,,,,WOS:000387763700005,View Full Record in Web of Science
J,"Brunetti, C; Guidi, L; Sebastiani, F; Tattini, M",,,,"Brunetti, Cecilia; Guidi, Lucia; Sebastiani, Federico; Tattini, Massimiliano",,,Isoprenoids and phenylpropanoids are key components of the antioxidant defense system of plants facing severe excess light stress,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,,,,,,,,,,,,"Plants face excess light stress on daily as well as on seasonal basis. The excess of excitation energy on cellular organelles prone to reactive oxygen species (ROS) generation is further enhanced when plants growing in full sun concurrently experience drought and heat stress. These are the very conditions that promote the biosynthesis of a wide range of secondary metabolites. Plants display a highly integrated arsenal of ROS-detoxifying agents to keep ROS concentration under control for efficient signalling, while avoiding cell death. There is evidence that primary antioxidants, i.e., antioxidant enzymes and low molecular-weight antioxidants, such as ascorbic acid and glutathione, are depleted under a severe excess of radiant energy. Here we discuss about how relevant secondary metabolites, namely isoprene, carotenoids, and flavonoids may complement the function of primary antioxidants to avoid irreversible oxidative damage, when plants experience intense, even transient stress events. We offer evidence of how plants orchestrate daily the antioxidant machinery, when challenged against multiple environmental stresses. It is indeed conceivable that daily variations in sunlight irradiance and air temperature may greatly alter the effectiveness of primary and secondary ROS-detoxifying agents. Finally, we discuss about the possible inter-relation between isoprenoid and flavonoid metabolism in plants facing high light coupled with drought and heat stress, as a consequence of severe stress-induced redox imbalance. (C) 2015 Elsevier B.V. All rights reserved.",,,,,"Cecilia, Brunetti/Q-4724-2018; Tattini, Massimiliano/K-1238-2019; Brunetti, Cecilia/D-3439-2016","Tattini, Massimiliano/0000-0001-5434-8860; GUIDI, LUCIA/0000-0002-2472-720X; Brunetti, Cecilia/0000-0002-8531-6076; SEBASTIANI, FEDERICO/0000-0003-4676-7381",,,,,,,,,,,,,0098-8472,1873-7307,,,,NOV,2015,119,,,,SI,,54,62,,10.1016/j.envexpbot.2015.04.007,http://dx.doi.org/10.1016/j.envexpbot.2015.04.007,,,,,,,,,,,,,WOS:000359959500007,View Full Record in Web of Science
C,"Koca, YO; Erekul, O",,"Cimpeanu, SM; Fintineru, GG; Silviu, B",,"Koca, Yakup Onur; Erekul, Osman",,,"Changes of dry matter, biomass and relative growth rate with different phenological stages of corn","5TH INTERNATIONAL CONFERENCE - AGRICULTURE FOR LIFE, LIFE FOR AGRICULTURE",Agriculture and Agricultural Science Procedia,,,,"5th International Conference on Agriculture for Life, Life for Agriculture","JUN 09-10, 2016","Bucharest, ROMANIA","Univ Agron Sci, Vet Med Bucharest",,,,"Crop growth period and the length of the phenological stages on plant are directly affected by climate condition. Therefore, seasonal climate fluctuations such as maximum and minimum daily temperature changing and precipitation rates are important for quantity of annual corn production in Mediterranean area. This study was carried out to determination of dry matter, biomass, relative growth rate (RGR) values in eleven phenological stages [4 leaf (V4), 8 leaf (V8), 12 leaf (V12), 16 leaf (V16), tasseling (VT), silking (R1), blister (R2), milk (R3), dough (R4), dent (R5) and maturity (R6)] of corn during the period 2005, 2006 and 2007 in Aydin location, which is characteristically Mediterranean weather condition in Turkey. Additionally, calculated growing degree days (GDD), per ear weight, plant and ear height (cm), blank tip of ear (shriveled remnants of kernels because of ineffective pollination) (cm) were measured throughout the phenological stages. The data of the study is average of 31G98 and 32K61 corn hybrids value. It is seeming that a significantly differences amongst the years which the field study establishment. All properties except to per ear weight were significantly affected to years. Maximum dry matter and biomass values on the phenological stages were measured in 2005. Maximum per ear weight, plant and ear height values were also obtained from the first year of the experiment. However maximum blank tip of ear value was obtained from 2007. It is suggested that three parameters should be used for yield estimating and determination of biomass and dry matter values among phenological stages of corn. These parameters are: (i) calculating GDD values, (ii) rainfall amounts and air humidity of the years and (iii) determining the number of days when daily temperature rises above 37.5 degrees C during growth in stages of corn. (C) 2016 The Authors. Published by Elsevier B.V.",,,,,"KOCA, YAKUP ONUR/GZL-8592-2022",,,,,,,,,,,,,,2210-7843,,,,,,2016,10,,,,,,67,75,,10.1016/j.aaspro.2016.09.015,http://dx.doi.org/10.1016/j.aaspro.2016.09.015,,,,,,,,,,,,,WOS:000387504900010,View Full Record in Web of Science
J,"Yu, FW; Chan, KT",,,,"Yu, FW; Chan, KT",,,Optimum condenser fan staging for air-cooled chillers,APPLIED THERMAL ENGINEERING,,,,,,,,,,,,"This paper considers how the staging of condenser fans can be optimized to improve the efficiency of aircooled chillers at part load. An experiment on an air-cooled reciprocating chiller confirmed that when all condenser fans are staged to enhance heat rejection airflow, the heat transfer coefficient of the condenser can be optimized, enabling the condensing temperature and chiller power to decrease considerably with less fluctuation. Chiller efficiency, in turn, can be improved by 4.4-40.1%, depending on the load conditions and outdoor temperatures. An algorithm is introduced to compute the number of staged condenser fans based on a set point of condensing temperature for any given head rejection. With this algorithm, the strategy for optimizing the staging of condenser fans is discussed. (c) 2005 Elsevier Ltd. All rights reserved.",,,,,"Yu, Fu-wing/F-2929-2015; Chan, K.T./A-9046-2015","Yu, Fu-wing/0000-0003-4938-1206; Chan, K.T./0000-0002-0186-0817",,,,,,,,,,,,,1359-4311,,,,,OCT,2005,25,14-15,,,,,2204,2218,,10.1016/j.applthermaleng.2005.01.005,http://dx.doi.org/10.1016/j.applthermaleng.2005.01.005,,,,,,,,,,,,,WOS:000230019600013,View Full Record in Web of Science
J,"Cao, XJ; Tang, BM; Zhu, HZ; Zhang, AM; Chen, SM",,,,"Cao, Xuejuan; Tang, Boming; Zhu, Hongzhou; Zhang, Aimin; Chen, Suming",,,Cooling Principle Analyses and Performance Evaluation of Heat-Reflective Coating for Asphalt Pavement,JOURNAL OF MATERIALS IN CIVIL ENGINEERING,,,,,,,,,,,,"In the experiment, a heat-reflective coating (HRC) was applied to the surface of asphalt pavement. The coating temperature reduction principle and the mechanism to mitigate the urban heat island effect (UHI) were explored by analyzing the material characteristics and features of atmospheric absorption spectrum. HRC features a good waterproof ability, strong oil resistance, abrasion resistance, and aging resistance. When it was painted on the surface of the dense-graded asphalt concrete, the pavement temperature could be reduced by approximately 9 degrees C in hot seasons. The comprehensive pavement performance was evaluated through the following tests: antiskid, accelerated abrasion, freeze-thaw cycle, and permeability. The results show the asphalt concrete pavement with adopting HRC has a strong abrasion resistance, a good resistance to temperature fluctuation, and significantly reduces water damage. The skid-resistant ceramic granular should be added in the dense-graded asphalt pavement with HRC, which was shown to greatly improve the antiskid capability. DOI: 10.1061/(ASCE)MT.1943-5533.0000256. (C) 2011 American Society of Civil Engineers.",,,,,,"Zhang, Aimin/0000-0001-6518-200X",,,,,,,,,,,,,0899-1561,1943-5533,,,,JUL,2011,23,7,,,,,1067,1075,,10.1061/(ASCE)MT.1943-5533.0000256,http://dx.doi.org/10.1061/(ASCE)MT.1943-5533.0000256,,,,,,,,,,,,,WOS:000292520200017,View Full Record in Web of Science
J,"Bahlburg, D; Meyer, B; Berger, U",,,,"Bahlburg, Dominik; Meyer, Bettina; Berger, Uta",,,The impact of seasonal regulation of metabolism on the life history of Antarctic krill,ECOLOGICAL MODELLING,,,,,,,,,,,,"Antarctic krill up- and down-regulate their metabolism as a strategy to cope with the strong seasonal environmental fluctuations in the Southern Ocean. In this study, we investigate the impact of this light- and temperature dependent metabolic regulation on growth, reproduction and winter survival of krill. Therefore, we advance a bioenergetic growth model of krill by adding a data-derived scaling function of krill activity. With SERBIK (SEasonally Regulated BIoenergetic Krill growth model), we conduct a numerical experiment which tests the impact of such scaling on krill life history under two different winter food conditions: In the first scenario, we simulate life history of krill when winter food availability is low; in the second scenario, winter food availability is increased within realistic ranges. The results demonstrate that the scaling of metabolism is especially important during low food winters. Reducing metabolism during winter permits individuals to grow to larger body length, reproduce successfully and release a greater number of eggs. It further significantly reduces within-year size fluctuations caused by starvation during months with low food availability. Finally, SERBIK can be used in future spatial modelling studies which include movement of krill along latitudinal gradients and thus spatiotemporal gradients in light- and temperature.",,,,,,"Meyer, Bettina/0000-0001-6804-9896",,,,,,,,,,,,,0304-3800,1872-7026,,,,FEB 15,2021,442,,,,,,,,109427,10.1016/j.ecolmodel.2021.109427,http://dx.doi.org/10.1016/j.ecolmodel.2021.109427,,JAN 2021,,,,,,,,,,,WOS:000637743200001,View Full Record in Web of Science
J,"Hu, JH; Chen, WJ; Zhang, SH; Yin, Y; Li, YP; Yang, DQ",,,,"Hu, Jianhui; Chen, Wujun; Zhang, Sihao; Yin, Yue; Li, Yipo; Yang, Deqing",,,Thermal characteristics and comfort assessment of enclosed large-span membrane stadiums,APPLIED ENERGY,,,,,,,,,,,,"Indoor thermal performance of enclosed large-span membrane stadiums is essential for evaluation of temperature characteristics and thermal comfort. The spatial- and time- dependent characteristics due to fluctuating solar irradiance suggest that theoretical analysis and numerical simulations are hard to obtain detailed and typical building performance. For this reason, field measurement is a feasible way to investigate indoor temperature characteristics and thermal comfort of enclosed large-span membrane stadiums. In this paper, a series of winter and summer experiments with respect to spatial location and time are carried out to measure temperature distribution under unconditioned empty stadium conditions, which are then utilized to assess thermal comfort with a revised PMV-PPD method. It is found that temperature distribution inside enclosed large-span membrane stadiums depends on solar irradiance and that temperature stratification, orientation and location effects are identified and quantified. Average inside and outside air temperature differences due to enclosure capability of membrane structures are 6.2 degrees C and 3.1 degrees C for summer and winter experiments. To assess thermal comfort, a revised PMV-PPD method is employed to calculate predicted mean vote and predicted percentage of dissatisfied values. The specific values are -1.2 < aPMV < -0.5 and aPPD > 15%, 2.1 < aPMV and aPPD > 99% for winter and summer experiments. Therefore, thermal comfort of most time period requires to be improved with additional measures. In general, this study can provide a preliminary quantitative understanding of temperature characteristics and thermal comfort for enclosed large-span membrane buildings.",,,,,,"Hu, Jianhui/0000-0003-1010-7648",,,,,,,,,,,,,0306-2619,1872-9118,,,,NOV 1,2018,229,,,,,,728,735,,10.1016/j.apenergy.2018.08.033,http://dx.doi.org/10.1016/j.apenergy.2018.08.033,,,,,,,,,,,,,WOS:000449891500056,View Full Record in Web of Science
J,"Sun, HY; Zhang, XY; Wang, EL; Chen, SY; Shao, LW; Qin, WL",,,,"Sun, Hongyong; Zhang, Xiying; Wang, Enli; Chen, Suying; Shao, Liwei; Qin, Wenli",,,Assessing the contribution of weather and management to the annual yield variation of summer maize using APSIM in the North China Plain,FIELD CROPS RESEARCH,,,,,,,,,,,,"Long-term field experimental data provides a good opportunity to evaluate the effects of different management practices and weather factors on maize yield. An 11-year field experiment (2003-2013) with the same maize cultivar and two short-term experiments including different sowing dates and plant densities were conducted at Luancheng Agro-ecological Experimental Station in the North China Plain (NCP). The measured pheonological development, biomass and grain yield were used to calibrate and validate the APSIM-maize model. The results showed that APSIM-maize model could capture the biomass and grain yield of summer maize under the various management practices and weather conditions. After calibration and validation, five scenarios were simulated using the APSIM model. The simulated results showed that weather factors including sunshine hours and the diurnal temperature range during the grain fill stage had the positive effects on maize yield. For different management practices, plant density was the most important factor which affected the maize yield. The optimal plant density was approximate 8.6 plants/m2. Maize yield would be decreased with the sowing dates delayed after the middle of June. Meanwhile, earlier sowing before the end of May also reduced the grain production. The optimized sowing date and plant density could reduce the seasonal yield variation of maize caused by the weather factors. The findings of this study suggest that the maize plant density should be properly increased and sowing time should be optimized according to the harvesting of its previous crop. (C) 2016 Elsevier B.V. All rights reserved.",,,,,"sun, hongyong/AAF-5679-2020; Wang, Enli/K-7478-2012","Wang, Enli/0000-0002-6653-5791",,,,,,,,,,,,,0378-4290,1872-6852,,,,AUG 1,2016,194,,,,,,94,102,,10.1016/j.fcr.2016.05.007,http://dx.doi.org/10.1016/j.fcr.2016.05.007,,,,,,,,,,,,,WOS:000379272200010,View Full Record in Web of Science
J,"HEGARTY, TW",,,,"HEGARTY, TW",,,EFFECTS OF FLUCTUATING TEMPERATURE ON GERMINATION AND EMERGENCE OF SEEDS IN DIFFERENT MOISTURE ENVIRONMENTS,JOURNAL OF EXPERIMENTAL BOTANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0022-0957,,,,,,1975,26,91,,,,,203,211,,10.1093/jxb/26.2.203,http://dx.doi.org/10.1093/jxb/26.2.203,,,,,,,,,,,,,WOS:A1975AC94100006,View Full Record in Web of Science
J,"Bartheld, JL; Artacho, P; Bacigalupe, L",,,,"Bartheld, Jose L.; Artacho, Paulina; Bacigalupe, Leonardo",,,Thermal performance curves under daily thermal fluctuation: A study in helmeted water toad tadpoles,JOURNAL OF THERMAL BIOLOGY,,,,,,,,,,,,"Most research in physiological ecology has focused on the effects of mean changes in temperature under the classic hot vs cold acclimation treatment; however, current evidence suggests that an increment in both the mean and variance of temperature could act synergistically to amplify the negative effects of global temperature increase and how it would affect fitness and performance-related traits in ectothermic organisms. We assessed the effects of acclimation to daily variance of temperature on thermal performance curves of swimming speed in helmeted water toad tadpoles (Calyptocephalella gayi). Acclimation treatments were 20 degrees C +/- 0.1 SD (constant) and 20 degrees C +/- 1.5 SD (fluctuating). We draw two key findings: first, tadpoles exposed to daily temperature fluctuation had reduced maximal performance (Z(max)), and flattened thermal performance curves, thus supporting the vertical shift or faster-slower hypothesis, and suggesting that overall swimming performance would be lower through an examination of temperatures under more realistic and ecologically-relevant fluctuating regimens; second, there was significant interindividual variation in performance traits by means of significant repeatability estimates. Our present results suggest that the widespread use of constant acclimation temperatures in laboratory experiments to estimate thermal performance curves (TPCs) may lead to an overestimation of actual organismal performance. We encourage the use of temperature fluctuation acclimation treatments to better understand the variability of physiological traits, which predict ecological and evolutionary responses to global change.",,,,,,,,,,,,,,,,,,,0306-4565,,,,,DEC,2017,70,,B,,,,80,85,,10.1016/j.jtherbio.2017.09.008,http://dx.doi.org/10.1016/j.jtherbio.2017.09.008,,,,,,,,29108561,,,,,WOS:000416197500011,View Full Record in Web of Science
J,"Renault, T; Bouquet, AL; Maurice, JT; Lupo, C; Blachier, P",,,,"Renault, Tristan; Bouquet, Anne Lise; Maurice, Julien-Thomas; Lupo, Coralie; Blachier, Philippe",,,Ostreid Herpesvirus 1 Infection among Pacific Oyster (Crassostrea gigas) Spat: Relevance of Water Temperature to Virus Replication and Circulation Prior to the Onset of Mortality,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,,,,,,,,,,,,"A number of bivalve species worldwide, including the Pacific oyster, Crassostrea gigas, have been affected by mass mortality events associated with herpesviruses, resulting in significant losses. A particular herpesvirus was purified from naturally infected larval Pacific oysters, and its genome was completely sequenced. This virus has been classified as Ostreid herpesvirus 1 (OsHV-1) within the family Malacoherpesviridae. Since 2008, mass mortality outbreaks among C. gigas in Europe have been related to the detection of a variant of OsHV-1 called mu Var. Additional data are necessary to better describe mortality events in relation to environmental-parameter fluctuations and OsHV-1 detection. For this purpose, a single batch of Pacific oyster spat was deployed in 4 different locations in the Marennes-Oleron area (France): an oyster pond (claire), a shellfish nursery, and two locations in the field. Mortality rates were recorded based on regular observation, and samples were collected to search for and quantify OsHV-1 DNA by real-time PCR. Although similar massive mortality rates were reported at the 4 sites, mortality was detected earlier in the pond and in the nursery than at both field sites. This difference may be related to earlier increases in water temperature. Mass mortality was observed among oysters a few days after increases in the number of PCR-positive oysters and viral-DNA amounts were recorded. An initial increment in the number of PCR-positive oysters was reported at both field sites during the survey in the absence of significant mortality. During this period, the water temperature was below 16 degrees C.",,,,,"Lupo, Coralie/CAA-2036-2022; LUPO, Coralie/AAW-7294-2020","LUPO, Coralie/0000-0002-0107-0006",,,,,,,,,,,,,0099-2240,1098-5336,,,,SEP,2014,80,17,,,,,5419,5426,,10.1128/AEM.00484-14,http://dx.doi.org/10.1128/AEM.00484-14,,,,,,,,24973071,,,,,WOS:000341486500027,View Full Record in Web of Science
