Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Quiniou, N; Dubois, S; Noblet, J",,,,"Quiniou, N; Dubois, S; Noblet, J",,,Voluntary feed intake and feeding behaviour of group-housed growing pigs are affected by ambient temperature and body weight,LIVESTOCK PRODUCTION SCIENCE,,,,,32nd Congress of the International-Society-of-Animal-Ethology,"JUL 21-25, 1998","CLERMONT FERRA, FRANCE",Int Soc Anim Ethol,,,,"The effect of ambient temperature on individual feeding behaviour was studied in six groups of Pietrain x Large White barrows. In experiment 1 (two groups), ambient temperature varied in a cyclic way from 22 to 12 degrees C and 12 to 22 degrees C with three or four consecutive days at each of the following temperatures: 22, 19, 16, 14 or 12 degrees C. Similarly, in experiment 2 (two groups), temperature varied from 19 to 29 degrees C and 29 to 19 degrees C with three or four consecutive days at 19, 22, 25, 27 or 29 degrees C. In both experiments, each group was used over two successive cycles with an initial body weight (BW) of 37 kg at cycle 1 (four pigs per group) and 63 kg at cycle 2 (three pigs per group). During experiment 3, groups of four pigs were exposed to varying temperatures over one cycle either as in experiment 1 (one group) or as in experiment 2 (one group); their initial BW was 45 kg. Photoperiod was fixed to 12 h of light. In experiments 1 and 2, neither the daily number of meals (II) nor the rate of feed intake (37 g/min) were affected by temperature. The daily number of meals was lower at cycle 2 (9 vs. 12 at cycle 1 on average) but their size was higher (305 vs. 181 g/meal at cycle 1). The feeding pattern was mainly diurnal (63%). From individual data obtained at each temperature level and each stage of growth in this study (N = 296), an equation to predict the voluntary feed intake (VFI) from temperature (T, ranging between 12 and 29 degrees C) and body weight (BW, ranging between 30 and 90 kg) is proposed: VFI (g/d) = - 1264 + 117T - 2.40T(2) + 73.6BW - 0.26BW(2) - 0.95T X BW (RSD = 329). The present relationship indicates that VFI depends on temperature and body weight with a marked negative effect of high ambient temperatures in heavier pigs. (C) 2000 Elsevier Science BN. All rights reserved.",,,,,,,,,,,,,,,,,,,0301-6226,,,,,MAY 1,2000,63,3,,,,,245,253,,10.1016/S0301-6226(99)00135-9,http://dx.doi.org/10.1016/S0301-6226(99)00135-9,,,,,,,,,,,,,WOS:000086723500005,View Full Record in Web of Science
J,"Al-Saffar, AA; Rose, SP",,,,"Al-Saffar, AA; Rose, SP",,,Ambient temperature and the egg laying characteristics of laying fowl,WORLDS POULTRY SCIENCE JOURNAL,,,,,,,,,,,,"Laying hens have physiological responses that affect their productive performance when given different ambient temperatures. The objectives of this study were, first, to quantitatively describe the relationship between different constant environmental temperatures and egg production characteristics of laying hens by a statistical analysis and assessment of the published literature. Second, to compare the effect of different cycling environmental temperatures on the egg production characteristics of laying hens. Twenty-nine experiments were selected that had compared different constant temperatures and that included 21degreesC within their range. Differences in egg production were expressed as a proportion of the treatment group given 21degreesC within that experiment. An exponential curve with the addition of a linear trend gave the best (P<0.001) description of egg numbers, weight and mass, feed intakes and egg composition variables. There was a linear decrease (P<0.001) in measures of shell strength with increasing temperature. A second statistical analysis compared eight published experiments that had described the egg laying responses of laying hens kept in daily fluctuating temperatures and had been compared to a treatment group kept at 21degreesC within the same experiment. The results indicated that the egg laying responses of the hens were best predicted by computing the mean of the predicted responses to each of the temperatures that occurred during the day. However, information on the low temperature, the proportion of the day at the low temperature and the amplitude of the temperature cycle were required to give a precise prediction of the egg laying responses.",,,,,,,,,,,,,,,,,,,0043-9339,1743-4777,,,,SEP,2002,58,3,,,,,317,331,,10.1079/WPS20020025,http://dx.doi.org/10.1079/WPS20020025,,,,,,,,,,,,,WOS:000178138600006,View Full Record in Web of Science
J,"Putnam, HM; Edmunds, PJ",,,,"Putnam, Hollie M.; Edmunds, Peter J.",,,The physiological response of reef corals to diel fluctuations in seawater temperature,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,,,,,,,,,,,,"An opportunity to explore the effects of fluctuating temperatures on tropical scleractinian corals arose when diurnal warming (as large as 4.7 degrees C) was detected over the rich coral communities found within the back reef of Moorea, French Polynesia. In April and May 2007, experiments were completed to determine the effects of fluctuating temperature on Pocillopora meandrina and Porites rus, and consecutive trials were used to expose them for 13 days to 26 degrees C, 28 degrees C (ambient conditions), 30 degrees C, or a fluctuating treatment ranging from 26 to 30 degrees C over 24 h. The multivariate response was assessed using maximum dark-adapted quantum yield of PSII (F-V/F-M), Symbiodinium density, chlorophyll-a content, and calcification. In trial 1, multivariate physiology of both species was significantly affected by treatments, with the fluctuating temperature resulting in a 17-45% decline in Symbiodinium density (relative to the ambient) matching that occurring at a constant 30 degrees C; F-V/F-M, chlorophyll-a content, and calcification, did not differ between the fluctuating and the steady treatments. In contrast, in trial 2 that utilized corals collected two weeks after those used in trial 1, the corals were unaffected by the treatments, likely due to an environment x trial interaction caused by seasonal declines in Symbiodinium density. Together, these results demonstrate that short transgressions to ecologically relevant high and low temperatures can elicit a potentially detrimental response equivalent to that occurring upon exposure to a constant high temperature. The dissimilar responses among dependent variables and consecutive trials underscore the importance of temporal replication and multivariate approaches in coral ecophysiology. It is likely that recent history has a stronger effect on the response of corals to treatments than is currently recognized. (C) 2010 Elsevier B.V. All rights reserved.",,,,,,"Putnam, Hollie/0000-0003-2322-3269; Edmunds, Peter/0000-0002-9039-9347",,,,,,,,,,,,,0022-0981,1879-1697,,,,JAN 1,2011,396,2,,,,,216,223,,10.1016/j.jembe.2010.10.026,http://dx.doi.org/10.1016/j.jembe.2010.10.026,,,,,,,,,,,,,WOS:000286550400019,View Full Record in Web of Science
J,"Chen, GW; Wang, DY; Wang, Q; Li, YG; Wang, XM; Hang, J; Gao, P; Ou, CY; Wang, K",,,,"Chen, Guanwen; Wang, Dongyang; Wang, Qun; Li, Yuguo; Wang, Xuemei; Hang, Jian; Gao, Peng; Ou, Cuiyun; Wang, Kai",,,Scaled outdoor experimental studies of urban thermal environment in street canyon models with various aspect ratios and thermal storage,SCIENCE OF THE TOTAL ENVIRONMENT,,,,,,,,,,,,"Street aspect ratios and urban thermal storage largely determine the thermal environment in cities. By performing scaled outdoor measurements in summer of 2017 in Guangzhou, China, we investigate these impacts on spatial/temporal characteristics of urban thermal environment which are still unclear so far. Two types of street canyon models are investigated, i.e. the 'hollow' model resembling hollow concrete buildings and the 'sand' model consisting of buildings filled with sand attaining much greater thermal storage. For each model, three street aspect ratios (building height/street width, H/W = 1, 2, 3; H = 1.2 m) are considered. The diurnal variations of air-wall surface temperatures are observed and their characteristics are quantified for various cases. The daily average temperature and daily temperature range (DTR) of wall temperature vary significantly with different aspect ratios and thermal storage. During the daytime, wider street canyon (H/W = 1) with less shading area experiences higher temperature than narrower ones (H/W = 2, 3) as more solar radiation received by wall surfaces. At night, wider street canyon cools down quicker due to stronger upward long wave radiation and night ventilation. For hollow models, H/W = 1 attains DTR of 12.1 degrees C, which is 1.2 and 2.1 degrees C larger than that of H/W = 2, 3. Moreover, the sand models experience smaller DTR and a less changing rate of wall temperature than hollow models because larger thermal storage absorbs more heat in the daytime and releases more at night. DTR of hollow models with H/W = 1, 2, 3 is 4.5, 4.6 and 3.8 degrees C greater than sand models respectively. For both hollow and sand models, wider streets experience a little higher daily average temperature (0.3-0.6 degrees C) than narrower ones. Our study provides direct evidence in how man-made urban structures influence urban climate and also suggests the possibility to control outdoor thermal environment by optimize urban morphology and thermal storage. (C) 2020 Elsevier B.V. All rights reserved.",,,,,"Ou, cuiyun/GWM-6963-2022; Wang, Xuemei/GXF-3702-2022; Li, Yuguo/A-9469-2010; Wang, Kai/AAT-3039-2020","Li, Yuguo/0000-0002-2281-4529; Wang, Kai/0000-0001-6829-0268; Wang, Qun/0000-0002-9166-6144",,,,,,,,,,,,,0048-9697,1879-1026,,,,JUL 15,2020,726,,,,,,,,138147,10.1016/j.scitotenv.2020.138147,http://dx.doi.org/10.1016/j.scitotenv.2020.138147,,,,,,,,32305749,,,,,WOS:000537423400002,View Full Record in Web of Science
J,"Arrighi, JM; Lencer, ES; Jukar, A; Park, D; Phillips, PC; Kaplan, RH",,,,"Arrighi, Juliana M.; Lencer, Ezra S.; Jukar, Advait; Park, Daesik; Phillips, Patrick C.; Kaplan, Robert H.",,,Daily temperature fluctuations unpredictably influence developmental rate and morphology at a critical early larval stage in a frog,BMC ECOLOGY,,,,,,,,,,,,"Background: Environmental temperature has profound consequences for early amphibian development and many field and laboratory studies have examined this. Most laboratory studies that have characterized the influence of temperature on development in amphibians have failed to incorporate the realities of diel temperature fluctuations (DTF), which can be considerable for pond-breeding amphibians. Results: We evaluated the effects of different ecologically relevant ranges of DTF compared with effects of constant temperatures on development of embryos and larvae of the Korean fire-bellied toad (Bombina orientalis). We constructed thermal reaction norms for developmental stage, snout-vent length, and tail length by fitting a Gompertz-Gaussian function to measurements taken from embryos after 66 hours of development in 12 different constant temperature environments between 14 degrees C and 36 degrees C. We used these reaction norms as null models to test the hypothesis that developmental effects of DTF are more than the sum of average constant temperature effects over the distribution of temperatures experienced. We predicted from these models that growth and differentiation would be positively correlated with average temperature at low levels of DTF but not at higher levels of DTF. We tested our prediction in the laboratory by rearing B. orientalis embryos at three average temperatures (20 degrees C, 24 degrees C, and 28 degrees C) and four levels of thermal variation (0 degrees C, 6 degrees C, 13 degrees C, and 20 degrees C). Several of the observed responses to DTF were significantly different from both predictions of the model and from responses in constant temperature treatments at the same average temperatures. At an average temperature of 24 degrees C, only the highest level of DTF affected differentiation and growth rates, but at both cooler and warmer average temperatures, moderate DTF was enough to slow developmental and tail growth rates. Conclusions: These results demonstrate that both the magnitude of DTF range and thermal averages need to be considered simultaneously when parsing the effects of changing thermal environments on complex developmental responses, particularly when they have potential functional and adaptive significance.",,,,,"Jukar, Advait/AAU-6165-2021","Jukar, Advait/0000-0002-1525-1246; Park, Daesik/0000-0001-9209-0493",,,,,,,,,,,,,,1472-6785,,,,MAY 4,2013,13,,,,,,,,18,10.1186/1472-6785-13-18,http://dx.doi.org/10.1186/1472-6785-13-18,,,,,,,,23641898,,,,,WOS:000318936400001,View Full Record in Web of Science
J,"VERDECCHIA, M; VISCONTI, G; GIORGI, F; MARINUCCI, MR",,,,"VERDECCHIA, M; VISCONTI, G; GIORGI, F; MARINUCCI, MR",,,DIURNAL TEMPERATURE-RANGE FOR A DOUBLED CARBON-DIOXIDE CONCENTRATION EXPERIMENT - ANALYSIS OF POSSIBLE PHYSICAL-MECHANISMS,GEOPHYSICAL RESEARCH LETTERS,,,,,,,,,,,,"An analysis of the results of a climate simulation for a doubling of atmospheric carbon dioxide concentration over the European region is reported. Physical mechanisms are sought which could explain possible changes in the diurnal temperature range (DTR) under conditions of increased atmospheric greenhouse gas content. We show that an important contribution to changes in DTR is given by soil moisture.In areas where soil moisture increases due to an increase in precipitation there is a positive change in latent heat flux and a decrease in sensible heat flux.As a result, in areas with increasing soil moisture, the increase in maximum daytime temperature will be smaller than that in minimum temperature, thereby causing a decrease in the DTR. The opposite occurs for areas which undergo soil drying. This process amplifies the effect of cloud changes on surface solar and infrared radiation and dominates the direct effect of downward infrared radiation associated with increasing greenhouse gas concentration. Because the soil water content is largely controlled by precipitation, our results are consistent with early observational findings of negative correlation between changes in precipitation and in diurnal temperature range.",,,,,"Giorgi, Filippo/C-3169-2013","Verdecchia, Marco/0000-0002-5134-9128",,,,,,,,,,,,,0094-8276,,,,,JUL 1,1994,21,14,,,,,1527,1530,,10.1029/94GL00188,http://dx.doi.org/10.1029/94GL00188,,,,,,,,,,,,,WOS:A1994NV98600010,View Full Record in Web of Science
J,"Montagnes, DJS; Weisse, T",,,,"Montagnes, DJS; Weisse, T",,,Fluctuating temperatures affect growth and production rates of planktonic ciliates,AQUATIC MICROBIAL ECOLOGY,,,,,,,,,,,,"We measured the effect of fluctuating experimental temperatures on volume, growth rate, and production of 3 isolates of Urotricha furcata and 1 isolate of U. farcta. Laboratory experiment;;were conducted under constant (20 degrees C) and daily fluctuating (12:12 h) temperatures (19:21, 17:23, 15:25 degrees C). Experiments simulated temperature fluctuations that ciliates experience in natural environments. Fluctuating temperatures affected all parameters measured, suggesting that rate measurements at constant temperatures are not necessarily appropriate for modelling of processes in naturally fluctuating environments. Although there were significant effects of fluctuating temperature on parameter estimates, no universal trend was observed. Furthermore, effects under fluctuating conditions could not be predicted from mean estimates of measurements made over the temperature ranges. Finally, differences among isolates of U. furcata, from lakes 100s of km apart, were as large as differences between U. furcata and U. farcta; this suggests that various ecotypes exist among morphologically identical isolates.",,,,,,"Weisse, Thomas/0000-0001-6103-6558",,,,,,,,,,,,,0948-3055,1616-1564,,,,FEB 21,2000,21,1,,,,,97,102,,10.3354/ame021097,http://dx.doi.org/10.3354/ame021097,,,,,,,,,,,,,WOS:000085732200009,View Full Record in Web of Science
J,"WORNER, SP",,,,"WORNER, SP",,,PERFORMANCE OF PHENOLOGICAL MODELS UNDER VARIABLE TEMPERATURE REGIMES - CONSEQUENCES OF THE KAUFMANN OR RATE SUMMATION EFFECT,ENVIRONMENTAL ENTOMOLOGY,,,,,,,,,,,,"Published research concerning insect development rate or phenology models shows that the effect of fluctuating temperature and rate summation on nonlinear and linear model predictions is not well understood. Models of rates of development at constant temperatures of an example insect are compared graphically with predicted rates under artificial and naturally varying temperature regimes. Acceleration of insect development at low temperatures and retardation at high temperatures are shown to be implicit to the assumption of nonlinearity of development. The influence of the diurnal range of the temperature regime on the rate summation effect and the interaction between rate summation and the mathematical structure of a particular development rate model are clearly demonstrated. This study shows that the selection of a development rate function for prescriptive use, based on closeness of fit to developmental data from constant temperature experiments, is meaningless. Nor should selection be based on how well a model derived from constant temperature experiments predicts insect development measured under a narrow range of fluctuating temperatures. Reasons why a nonlinear model fitted directly to rates observed under variable temperature laboratory or field data is inappropriate for subsequent prediction (in theory at least), are clearly demonstrated. An appropriate technique that calculates instantaneous development rate functions from fluctuating temperature development time observations is tested with hypothetical data. This technique failed to give reasonable estimates of the parameters of the instantaneous development rate function that generated the hypothetical data.",,,,,"Worner, Susan/I-1690-2013","Worner, Susan/0000-0002-9004-6357",,,,,,,,,,,,,0046-225X,1938-2936,,,,AUG,1992,21,4,,,,,689,699,,10.1093/ee/21.4.689,http://dx.doi.org/10.1093/ee/21.4.689,,,,,,,,,,,,,WOS:A1992JJ17400002,View Full Record in Web of Science
J,"Kauth, PJ; Kane, ME; Vendrame, WA",,,,"Kauth, Philip J.; Kane, Michael E.; Vendrame, Wagner A.",,,Comparative in vitro germination ecology of Calopogon tuberosus var. tuberosus (Orchidaceae) across its geographic range,IN VITRO CELLULAR & DEVELOPMENTAL BIOLOGY-PLANT,,,,,,,,,,,,"Seed responses to temperature are often essential to the study of germination ecology, but the ecological role of temperature in orchid seed germination remains uncertain. The response of orchid seeds to cold stratification have been studied, but the exact physiological role remains unclear. No studies exist that compare the effects of either cold stratification or temperature on germination among distant populations of the same species. In two separate experiments, the role of temperature (25, 22/11, 27/15, 29/19, 33/24 degrees C) and chilling at 10 degrees C on in vitro seed germination were investigated using distant populations of Calopogon tuberosus var. tuberosus. Cooler temperatures promoted germination of Michigan seeds; warmer temperatures promoted germination of South Carolina and north central Florida seeds. South Florida seed germination was highest under both warm and cool temperatures. More advanced seedling development generally occurred at higher temperatures with the exception of south Florida seedlings, in which the warmest temperature suppressed development. Fluctuating diurnal temperatures were more beneficial for germination compared to constant temperatures. Cold stratification had a positive effect on germination among all populations, but South Carolina seeds required the longest chilling treatments to obtain maximum germination. Results from the cold stratification experiment indicate that a physiological dormancy is present, but the degree of dormancy varies across the species range. The variable responses among populations may indicate ecotypic differentiation.",,,,,,,,,,,,,,,,,,,1054-5476,1475-2689,,,,FEB,2011,47,1,,,SI,,148,156,,10.1007/s11627-010-9316-5,http://dx.doi.org/10.1007/s11627-010-9316-5,,,,,,,,,,,,,WOS:000290845500013,View Full Record in Web of Science
J,"Firake, DM; Khan, MA",,,,"Firake, D. M.; Khan, M. A.",,,Alternating temperatures affect the performance of Trichogramma species,JOURNAL OF INSECT SCIENCE,,,,,,,,,,,,"The environmental compatibility of a biological control agent is an important aspect of successful reduction of agricultural pests. Temperature fluctuations during the day have a strong influence on the performance of laboratory-reared parasitoids. In field conditions, Trichogramma (Hymenoptera: Trichogrammatidae) wasps are exposed to variable temperatures during their development, which has a significant impact on their ability to control pest species. A simulation-based study was undertaken to evaluate the impact of variations in daily temperature on the pest-control abilities of female Trichogramma and their immature progenies. Considering the temperature variability of different agricultural zones of India, five temperature levels ranging from 20 degrees C to 40 degrees C were selected for daily short-term heat shocks to the immature progenies and egg-laying females of two major Trichogramma species. Intensity and frequency of thermal shocks showed inverse relationships with adult emergence, fecundity, and longevity of T. chilonis and T. poliae. Parasitoid pupae were found to be more tolerant to temperature variations than eggs and larvae. Fecundity and longevity of parasitoids were significantly reduced under high temperature shocks to egg-laying females. Sex ratio was significantly affected by high temperature shocks to the immature and adult stages. However, the effect was more severe in eggs. A female-biased sex ratio was apparent in both parasitoids throughout the experiment. Overall, daily short-term temperature shocks to different developmental stages of parasitoids showed radical effects on emergence, fecundity, longevity, and sex ratio of the progeny. Therefore, releases of parasitoids should be conducted when they are in their pupal stages during the morning and evening in order to achieve their highest effectiveness for pest management.",,,,,,,,,,,,,,,,,,,,1536-2442,,,,MAR 15,2014,14,,,,,,,,41,10.1093/jis/14.1.41,http://dx.doi.org/10.1093/jis/14.1.41,,,,,,,,25373188,,,,,WOS:000332829700003,View Full Record in Web of Science
J,"Wilstermann, A; Vidal, S",,,,"Wilstermann, Anne; Vidal, Stefan",,,Western corn rootworm egg hatch and larval development under constant and varying temperatures,JOURNAL OF PEST SCIENCE,,,,,,,,,,,,"Predicting western corn rootworm (Diabrotica virgifera virgifera LeConte; WCR) development in the field depends on models that use experimentally determined degree-days (A degrees D). For constant temperature regimes, this temperature sum can be reliably used to predict hatch and development of WCR larvae. In the first experiment in climate cabinets, we evaluated the effects of varying day-night (4 and 6 A degrees C difference) temperature regimes compared to equivalent constant temperature regimes on hatch, development, and recovery of WCR larvae from a non-diapausing population. Relative to constant diurnal temperatures, varying day-night temperatures resulted in earlier larval hatch and accelerated larval development (especially when day-night temperatures differed by 6 A degrees C) due to direct temperature effects (i.e., the Kaufmann-effect) and to enhanced plant growth. For WCR eggs, the temperature sums needed for hatch in the field are overestimated when they are determined by models based on constant experimental temperatures. Recovery of larvae from soil was not affected by temperature, but was positively associated with plant height. In a second experiment we evaluated whether the found effect of varying temperature ranges on the acceleration of larval hatch is also influenced by the level of these varying temperatures. Initial hatch started earlier by varying diurnal temperatures only under a low-temperature regime (14 +/- A 4 A degrees C). For herbivorous insects like WCR, plant growth effects induced by varying temperature regimes may result in increased variation in temperature-based developmental parameters. Consideration of these effects will improve models that predict WCR hatching patterns and will improve the development and timing of control strategies.",,,,,"Vidal, Stefan/AAC-3130-2020","Vidal, Stefan/0000-0002-1673-4055",,,,,,,,,,,,,1612-4758,1612-4766,,,,SEP,2013,86,3,,,,,419,428,,10.1007/s10340-013-0496-8,http://dx.doi.org/10.1007/s10340-013-0496-8,,,,,,,,,,,,,WOS:000323434200005,View Full Record in Web of Science
J,"Das, SK; Deb, SK; Kishtawal, CM; Pal, PK",,,,"Das, Sukanta Kumar; Deb, Sanjib Kumar; Kishtawal, C. M.; Pal, Pradip Kumar",,,Sensitivity of Initial Conditions on Diurnal Variability of Indian Summer Monsoon,PURE AND APPLIED GEOPHYSICS,,,,,,,,,,,,"The diurnal cycle of different surface parameters, viz. surface air temperature, surface pressure, and rain intensities, simulated by the Community Atmosphere Model (CAM) in the operational seasonal forecast of ISM-2012 using initial conditions (ICs) taken at synoptic hours of the day has been examined and compared with observations. Four members were simulated with ICs at 0000, 0600, 1200, and 1800 UTC on 1 August 2012. The impact of the initial conditions at the synoptic hours of the day was more visible over the landmass compared with the oceanic regions. The diurnal variation of the surface temperature in the model simulation showed the major features when compared with the European Centre for Medium-Range Weather Forecasts (ECMWF) reanalysis except for the warm pool of northwest India and the Tibetan region. The surface pressure in the ECMWF reanalysis showed the semidiurnal cycle with two peaks at 0600 UTC and 1800 UTC; however, the range of the cycle was underestimated by the model simulation, showing only one peak at 0600 UTC. Significant variations in the diurnal cycle of rain intensities were seen among the different members. The model captured the diurnal cycle as the positive and negative peaks at 1200 and 0000 UTC with intensities at the peaks similar to 0.5 mm high and low, respectively, in the model simulation when compared with the observations. Presently, the seasonal forecast of ISM is generated through ensemble CAM experiments using different ICs taken from different dates but all at 0000 UTC. Consideration of ICs at different times of the day will add different ranges of diurnal variations in all the surface parameters within the family of ensemble members and also increase the number of members in the family. Indeed, these improve the ensemble processes in generating the seasonal forecast of ISM.",,,,,,,,,,,,,,,,,,,0033-4553,1420-9136,,,,OCT,2015,172,10,,,,,2777,2790,,10.1007/s00024-014-0944-2,http://dx.doi.org/10.1007/s00024-014-0944-2,,,,,,,,,,,,,WOS:000362679200020,View Full Record in Web of Science
J,"Hilmer, S; Algar, D; Neck, D; Schleucher, E",,,,"Hilmer, Stefanie; Algar, Dave; Neck, David; Schleucher, Elke",,,"Remote sensing of physiological data: Impact of long term captivity on body temperature variation of the feral cat (Felis catus) in Australia, recorded via Thermochron iButtons",JOURNAL OF THERMAL BIOLOGY,,,,,,,,,,,,"This study reports body temperature regulation (T(b)) and circadian rhythms of undisturbed feral cats in their natural environment in Australia over a continuous period of three months. It furthermore compares these data with Tb data collected of feral cats, after a period of one year in captivity In free-ranging, undisturbed feral cats, a distinct robust, regular circadian rhythm (strength of rhythm) (21-59 8%) with higher body temperature in the dark (active) phase (mean +/- STD: 39.2 +/- 0.27 degrees C) and significantly lower body temperature during the light (rest) phase (mean +/- STD 38.1 +/- 0.47 degrees C, P < 0.001) was found The acrophase (time of the daily peak) of the three free-ranging cats investigated varied from 22 34 h (LG 2), 22:5711 (LG 1) to 23.17 h (LG 3). In the course of captivity, the cats' circadian rhythms shifted from noctumality to a diurnal tendency, with an acrophase ranging from 12:00 h (MtK 2). 12 23 h (MtK 1) to 16:2511 (MtK 3). This change in rhythmicity was accompanied by a significant decrease in robustness (1.7-5.2%) and mean body temperature levels (37.77 +/- 0 34 degrees C) as well as minima and maxima (36-39 degrees C versus 355-41 9 degrees C, free-ranging cats) of three captive cats, resulting in a significant shift towards a decrease in amplitude These striking differences of circadian rhythms between domestic and free-ranging feral cats highlight the importance of remote body temperature measurements to understand the physiological differences between captive and free-ranging animals (C) 2010 Elsevier Ltd. All rights reserved",,,,,,,,,,,,,,,,,,,0306-4565,,,,,JUL,2010,35,5,,,,,205,210,,10.1016/j.jtherbio.2010.05.002,http://dx.doi.org/10.1016/j.jtherbio.2010.05.002,,,,,,,,,,,,,WOS:000280396500001,View Full Record in Web of Science
J,"Torra, J; Royo-Esnal, A; Recasens, J",,,,"Torra, Joel; Royo-Esnal, Aritz; Recasens, Jordi",,,Temperature and Light Requirements for Germination and Emergence of Three Arable Papaveraceae Species,WEED SCIENCE,,,,,,,,,,,,"This research investigated the temperature and light requirements for seed germination and emergence patterns of pinnate poppy, violet horned-poppy, and nodding hypecoum, three annual Papaveraceae species found in arable lands in the Mediterranean region. Two experiments performed in growth chambers (1) analyzed light (complete darkness or 12 h light) and temperature (10/5, 15/5, and 20/10 C day/night temperatures) requirements for germination, and (2) determined base temperature (T-b) for germination. An outdoor pot trial was also set up to study emergence patterns. All species showed higher germination in complete darkness than they did with a light regime, irrespective of dormancy level, time of the year, and temperature regime under which germination was tested, illustrating better germination when seeds are buried. T-b ranged from -2.6 to 0 C, depending on the species, indicating low temperature requirements for germination. Given their higher germination in daily fluctuating, rather than constant temperatures, the three Papaveraceae species should have the capacity to form persistent seed banks. These species behaved as winter annuals (from November to February) in the pot experiment and had difficulties to emerge in spring. Given that they cannot avoid autumn-winter chemical treatments, this could partially explain their regression in arable fields. These results bring new information to develop management strategies for these Papaveraceae species in agroecosystems.",,,,,"Recasens, Jordi/B-3970-2011; Torra, Joel/B-3959-2011; Royo-Esnal, Aritz/B-4174-2011","Recasens, Jordi/0000-0002-8799-9958; Torra, Joel/0000-0002-8666-6780; Royo-Esnal, Aritz/0000-0003-2534-8372",,,,,,,,,,,,,0043-1745,1550-2759,,,,APR-JUN,2016,64,2,,,,,248,260,,10.1614/WS-D-15-00127.1,http://dx.doi.org/10.1614/WS-D-15-00127.1,,,,,,,,,,,,,WOS:000375158300006,View Full Record in Web of Science
J,"Thouzeau, C; Peters, G; Le Bohec, C; Le Maho, Y",,,,"Thouzeau, C; Peters, G; Le Bohec, C; Le Maho, Y",,,"Adjustments of gastric pH, motility and temperature during long-term preservation of stomach contents in free-ranging incubating king penguins",JOURNAL OF EXPERIMENTAL BIOLOGY,,,,,,,,,,,,"Male king penguins are able to store undigested food in their stomach for up to 3 weeks during their incubation fast, which evidently implies some modification of their digestive process. Using small electronic recorders, we studied the change in gastric pH, motility and temperature during the first week of food storage. The pH could be maintained at values as high as 6 throughout the incubation fast, a pH that is unfavourable for avian gastric proteinase activity. Gastric motility was never completely inhibited but could be markedly reduced. Stomach temperature was maintained at around 38degreesC. The fact that stomach temperature of incubating birds did not show a daily rhythmic fluctuation as seen in non-breeding birds could be due to temperature constraints on embryo development. Thus the present study demonstrates substantial adjustments of pH and gastric motility in incubating king penguins, which may contribute to the inhibition of digestive gastric processes.",,,,,"LE BOHEC, CELINE/AAD-3589-2022",,,,,,,,,,,,,,0022-0949,,,,,JUL,2004,207,15,,,,,2715,2724,,10.1242/jeb.01074,http://dx.doi.org/10.1242/jeb.01074,,,,,,,,15201304,,,,,WOS:000223090300028,View Full Record in Web of Science
