Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Brown, NEM; Milazzo, M; Rastrick, SPS; Hall-Spencer, JM; Therriault, TW; Harley, CDG",,,,"Brown, Norah E. M.; Milazzo, Marco; Rastrick, Samuel P. S.; Hall-Spencer, Jason M.; Therriault, Thomas W.; Harley, Christopher D. G.",,,"Natural acidification changes the timing and rate of succession, alters community structure, and increases homogeneity in marine biofouling communities",GLOBAL CHANGE BIOLOGY,,,,,,,,,,,,"Ocean acidification may have far-reaching consequences for marine community and ecosystem dynamics, but its full impacts remain poorly understood due to the difficulty of manipulating pCO(2) at the ecosystem level to mimic realistic fluctuations that occur on a number of different timescales. It is especially unclear how quickly communities at various stages of development respond to intermediate-scale pCO(2) change and, if high pCO(2) is relieved mid-succession, whether past acidification effects persist, are reversed by alleviation of pCO(2) stress, or are worsened by departures from prior high pCO(2) conditions to which organisms had acclimatized. Here, we used reciprocal transplant experiments along a shallow water volcanic pCO(2) gradient to assess the importance of the timing and duration of high pCO(2) exposure (i.e., discrete events at different stages of successional development vs. continuous exposure) on patterns of colonization and succession in a benthic fouling community. We show that succession at the acidified site was initially delayed (less community change by 8 weeks) but then caught up over the next 4 weeks. These changes in succession led to homogenization of communities maintained in or transplanted to acidified conditions, and altered community structure in ways that reflected both short-and longer-term acidification history. These community shifts are likely a result of interspecific variability in response to increased pCO(2) and changes in species interactions. High pCO(2) altered biofilm development, allowing serpulids to do best at the acidified site by the end of the experiment, although early (pretransplant) negative effects of pCO(2) on recruitment of these worms were still detectable. The ascidians Diplosoma sp. and Botryllus sp. settled later and were more tolerant to acidification. Overall, transient and persistent acidification-driven changes in the biofouling community, via both past and more recent exposure, could have important implications for ecosystem function and food web dynamics.",,,,,"Therriault, Thomas W./AAS-5883-2020; Milazzo, Marco/AAY-9990-2021; Harley, Christopher D. G./K-5593-2012","Therriault, Thomas W./0000-0002-6215-3331; Harley, Christopher D. G./0000-0003-4099-943X; Brown, Norah/0000-0002-0414-1279",,,,,,,,,,,,,1354-1013,1365-2486,,,,JAN,2018,24,1,,,,,E112,E127,,10.1111/gcb.13856,http://dx.doi.org/10.1111/gcb.13856,,,,,,,,28762601,,,,,WOS:000426506100010,View Full Record in Web of Science
J,"Brockway, DG; Gatewood, RG; Paris, RB",,,,"Brockway, DG; Gatewood, RG; Paris, RB",,,Restoring grassland savannas from degraded pinyon-juniper woodlands: effects of mechanical overstory reduction and slash treatment alternatives,JOURNAL OF ENVIRONMENTAL MANAGEMENT,,,,,,,,,,,,"Although the distribution and structure of pinyon-juniper woodlands in the southwestern United States are thought to be the result of historic fluctuations in regional climatic conditions, more recent increases in the areal extent, tree density, soil erosion rates and loss of understory plant diversity are attributed to heavy grazing by domestic livestock and interruption of the natural fire regime. Prior to 1850, many areas currently occupied by high-density pinyon-juniper woodlands, with their degraded soils and depauperate understories, were very likely savannas dominated by native grasses and forbs and containing sparse tree cover scattered across the landscape. The purpose of this study was to evaluate the effectiveness of mechanical overstory reduction and three slash treatment alternatives (removal, clustering and scattering) followed by prescribed fire as techniques for restoring grassland savannas from degraded woodlands. Plant cover, diversity, biomass and nutrient status, litter cover and soil chemistry and erosion rates were measured prior to and for two years following experimental treatment in a degraded pinyon-juniper woodland in central New Mexico. Treatment resulted in a significant increase in the cover of native grasses and, to a lesser degree, forbs and shrubs. Plant species richness and diversity increased most on sites where slash was either completely removed or scattered to serve as a mulch. Although no changes in soil chemistry or plant nutrient status were observed, understory biomass increased over 200% for all harvest treatments and was significantly greater than controls. While treatment increased litter cover and decreased soil exposure, this improvement did not significantly affect soil loss rates. Even though all slash treatment alternatives increased the cover and biomass of native grasses, scattering slash across the site to serve as a mulch appears most beneficial to improving plant species diversity and conserving site resources. (C) 2002 Elsevier Science Ltd.",,,,,,,,,,,,,,,,,,,0301-4797,1095-8630,,,,FEB,2002,64,2,,,,,179,197,,10.1006/jema.2001.0522,http://dx.doi.org/10.1006/jema.2001.0522,,,,,,,,11995240,,,,,WOS:000174503200007,View Full Record in Web of Science
J,"Torstensson, A; Margolin, AR; Showalter, GM; Smith, WO; Shadwick, EH; Carpenter, SD; Bolinesi, F; Deming, JW",,,,"Torstensson, Anders; Margolin, Andrew R.; Showalter, Gordon M.; Smith, Walker O., Jr.; Shadwick, Elizabeth H.; Carpenter, Shelly D.; Bolinesi, Francesco; Deming, Jody W.",,,Sea-ice microbial communities in the Central Arctic Ocean: Limited responses to short-term pCO(2) perturbations,LIMNOLOGY AND OCEANOGRAPHY,,,,,,,,,,,,"The Arctic Ocean is more susceptible to ocean acidification than other marine environments due to its weaker buffering capacity, while its cold surface water with relatively low salinity promotes atmospheric CO2 uptake. We studied how sea-ice microbial communities in the central Arctic Ocean may be affected by changes in the carbonate system expected as a consequence of ocean acidification. In a series of four experiments during late summer 2018 aboard the icebreaker Oden, we addressed microbial growth, production of dissolved organic carbon (DOC) and extracellular polymeric substances (EPS), photosynthetic activity, and bacterial assemblage structure as sea-ice microbial communities were exposed to elevated partial pressures of CO2 (pCO(2)). We incubated intact, bottom ice-core sections and dislodged, under-ice algal aggregates (dominated by Melosira arctica) in separate experiments under approximately 400, 650, 1000, and 2000 mu atm pCO(2) for 10 d under different nutrient regimes. The results indicate that the growth of sea-ice algae and bacteria was unaffected by these higher pCO(2) levels, and concentrations of DOC and EPS were unaffected by a shifted inorganic C/N balance, resulting from the CO2 enrichment. These central Arctic sea-ice microbial communities thus appear to be largely insensitive to short-term pCO(2) perturbations. Given the natural, seasonally driven fluctuations in the carbonate system of sea ice, its resident microorganisms may be sufficiently tolerant of large variations in pCO(2) and thus less vulnerable than pelagic communities to the impacts of ocean acidification, increasing the ecological importance of sea-ice microorganisms even as the loss of Arctic sea ice continues.",,,,,,,,,,,,,,,,,,,0024-3590,1939-5590,,,,JAN,2021,66,,,1,SI,,S383,S400,,10.1002/lno.11690,http://dx.doi.org/10.1002/lno.11690,,JAN 2021,,,,,,,,,,,WOS:000608979000001,View Full Record in Web of Science
J,"Matsuo, N; Takahashi, M; Nakano, H; Fukami, K; Tsuchiya, S; Morita, S; Kitagawa, H; Nakano, K; Nakamoto, H; Tasaka, K",,,,"Matsuo, Naoki; Takahashi, Motoki; Nakano, Hiroshi; Fukami, Koichiro; Tsuchiya, Shinori; Morita, Satoshi; Kitagawa, Hisashi; Nakano, Keiko; Nakamoto, Hiroaki; Tasaka, Kohei",,,Growth and Yield Responses of Two Soybean Cultivars Grown under Controlled Groundwater Level in Southwestern Japan,PLANT PRODUCTION SCIENCE,,,,,,,,,,,,"One of the limiting factors of soybean yield in southwestern Japan is soil moisture fluctuation from flooding to drought. The Farm-Oriented Enhancing Aquatic System (FOEAS), which consists of underdrain and sub-irrigation systems and can keep groundwater levels stable, was developed in 2005 to solve this problem. To obtain basic information on soybean cultivation using the FOEAS in southwestern Japan, we examined the growth response to groundwater level by using two cultivars (cv. Fukuyutaka and Sachiyutaka) in 2008 and 2010. Plant growth, yield, yield components and seed components (protein and oil contents) were analyzed. We also studied the effect of sowing time (normal or late). The groundwater level was controlled at depths of 20 and 35 cm or not treated (NT) as a control. The groundwater level could be kept at the target depths (20 and 35 cm) by FOEAS throughout the experimental period, but that in the NT plot fluctuated greatly. The growth and yield of Sachiyutaka might be increased by FOEAS, especially in late sowing, but the yield of normal sown Sachiyutaka was decreased in the 20-cm plot in 2010. Yield of late-sown Fukuyutaka tended to be decreased in the 20-cm plot. These results suggest that (1) the optimum groundwater level for yield of Sachiyutaka is between 20 and 35 cm, regardless of sowing time and (2) the groundwater level should not be kept at 20 cm for late-sown Fukuyutaka. Further studies are needed to determine the optimum groundwater level for each cultivar.",,,,,,,,,,,,,,,,,,,1343-943X,,,,,JAN,2013,16,1,,,,,84,94,,10.1626/pps.16.84,http://dx.doi.org/10.1626/pps.16.84,,,,,,,,,,,,,WOS:000323993100012,View Full Record in Web of Science
J,"Paux, E; Lafarge, S; Balfourier, F; Derory, J; Charmet, G; Alaux, M; Perchet, G; Bondoux, M; Baret, F; Barillot, R; Ravel, C; Sourdille, P; Le Gouis, J",,,,"Paux, Etienne; Lafarge, Stephane; Balfourier, Francois; Derory, Jeremy; Charmet, Gilles; Alaux, Michael; Perchet, Geoffrey; Bondoux, Marion; Baret, Frederic; Barillot, Romain; Ravel, Catherine; Sourdille, Pierre; Le Gouis, Jacques",,BREEDWHEAT Consortium,Breeding for Economically and Environmentally Sustainable Wheat Varieties: An Integrated Approach from Genomics to Selection,BIOLOGY-BASEL,,,,,,,,,,,,"Simple Summary The BREEDWHEAT project has laid the foundation for future commercial varieties by providing new and original modern molecular tools to breeders who have applied them to: (1) efficiently analyze and structure the genetic diversity; (2) decipher traits of agronomical interest including biotic and abiotic resistance and tolerance; (3) develop methodologies to implement genomic and phenomic selection; (4) store and bring tools to the world wheat community to access all of the results and data. This will provide a helping hand to developing new original and adapted wheat varieties that will be more productive in terms of the quantity and quality in the context of sustainable agriculture using less fertilizers, pesticides, fungicides, and water. This would help in tackling the challenges that we have to face, especially with regard to global change. There is currently a strong societal demand for sustainability, quality, and safety in bread wheat production. To address these challenges, new and innovative knowledge, resources, tools, and methods to facilitate breeding are needed. This starts with the development of high throughput genomic tools including single nucleotide polymorphism (SNP) arrays, high density molecular marker maps, and full genome sequences. Such powerful tools are essential to perform genome-wide association studies (GWAS), to implement genomic and phenomic selection, and to characterize the worldwide diversity. This is also useful to breeders to broaden the genetic basis of elite varieties through the introduction of novel sources of genetic diversity. Improvement in varieties particularly relies on the detection of genomic regions involved in agronomical traits including tolerance to biotic (diseases and pests) and abiotic (drought, nutrient deficiency, high temperature) stresses. When enough resolution is achieved, this can result in the identification of candidate genes that could further be characterized to identify relevant alleles. Breeding must also now be approached through in silico modeling to simulate plant development, investigate genotype x environment interactions, and introduce marker-trait linkage information in the models to better implement genomic selection. Breeders must be aware of new developments and the information must be made available to the world wheat community to develop new high-yielding varieties that can meet the challenge of higher wheat production in a sustainable and fluctuating agricultural context. In this review, we compiled all knowledge and tools produced during the BREEDWHEAT project to show how they may contribute to face this challenge in the coming years.",,,,,"Sourdille, Pierre/CAF-2780-2022; Barillot, Romain/G-2016-2012","Paux, Etienne/0000-0002-3094-7129; Le Gouis, Jacques/0000-0001-5726-4902; Sourdille, Pierre/0000-0002-1027-2224; Alaux, Michael/0000-0001-9356-4072; Barillot, Romain/0000-0002-9956-9103",,,,,,,,,,,,,,2079-7737,,,,JAN,2022,11,1,,,,,,,149,10.3390/biology11010149,http://dx.doi.org/10.3390/biology11010149,,,,,,,,35053148,,,,,WOS:000747671200001,View Full Record in Web of Science
J,"Zimmerman, JK; Hogan, JA; Nytch, CJ; Bithorn, JE",,,,"Zimmerman, Jess K.; Hogan, James Aaron; Nytch, Christopher J.; Bithorn, John E.",,,"Effects of hurricanes and climate oscillations on annual variation in reproduction in wet forest, Puerto Rico",ECOLOGY,,,,,,,,,,,,"Interannual changes in global climate and weather disturbances may influence reproduction in tropical forests. Phenomena such as the El Nino Southern Oscillation (ENSO) are known to produce interannual variation in reproduction, as do severe storms such as hurricanes. Using stationary trap-based phenology data collected fortnightly from 1993 to 2014 from a hurricane-affected (1989 Hugo, 1998 Georges) subtropical wet forest in northeastern Puerto Rico, we conducted a time series analysis of flowering and seed production. We addressed (1) the degree to which interannual variation in flower and seed production was influenced by global climate drivers and time since hurricane disturbance, and (2) how long-term trends in reproduction varied with plant lifeform. The seasonally de-trended number of species in flower fluctuated over time while the number of species producing seed exhibited a declining trend, one that was particularly evident during the second half of the study period. Lagged El Nino indices and time series hurricane disturbance jointly influenced the trends in numbers of flowering and fruiting species, suggesting complex global influences on tropical forest reproduction with variable periodicities. Lag times affecting flowering tended to be longer than those affecting fruiting. Long-term patterns of reproduction in individual lifeforms paralleled the community-wide patterns, with most groups of lifeform exhibiting a long-term decline in seed but not flower production. Exceptions were found for hemiepiphytes, small trees, and lianas whose seed reproduction increased and then declined over time. There was no long-term increase in flower production as reported in other Neotropical sites.",,,,,"Hogan, J. Aaron/I-6344-2019","Hogan, J. Aaron/0000-0001-9806-3074",,,,,,,,,,,,,0012-9658,1939-9170,,,,JUN,2018,99,6,,,,,1402,1410,,10.1002/ecy.2236,http://dx.doi.org/10.1002/ecy.2236,,,,,,,,29624669,,,,,WOS:000434094400015,View Full Record in Web of Science
J,"Peinado-Guevara, LI; Lopez-Meyer, M",,,,"Peinado-Guevara, LI; Lopez-Meyer, M",,,"Detailed monitoring of white spot syndrome virus (WSSV) in shrimp commercial ponds in Sinaloa, Mexico by nested PCR",AQUACULTURE,,,,,,,,,,,,"WSSV has caused great losses to the global shrimp industry in recent years. This virus can infect shrimps asymptomatically. However, once the clinical signs are developed, mortalities can reach 100% in 3-10 days. PCR has been extensively used to detect WSSV in a specific and sensitive manner. Nested PCR is even more sensitive than single-step PCR and had been used for the detection of WSSV in asymptomatic populations. In this work, a detailed monitoring of WSSV by nested PCR in shrimp commercial ponds in Guasave County, State of Sinaloa, Mexico, is presented. Five ponds from two different farms were monitored for growth and presence of WSSV. At the beginning of the culture, ponds from both farms showed no or very slight WSSV presence. A 3-day period of rain occurred at both farms 10 and 14 weeks of culture for farms I and 2, respectively. At this time, WSSV was widely distributed in the shrimp populations of farm I according to nested-PCR data, although no visual symptoms were observed. In ponds of farm 2, WSSV was present at low level. However, the number of PCR-positive groups was drastically increased in both farms by nested and single-step PCR. Abrupt fluctuations in temperature and salinity were documented in farm 2 after the rain, which may have contributed to the increasing of viral load in the pond's shrimp populations. Twelve days after the rain period, estimated mortalities of 80% occurred in farm 1. Nevertheless, the study ponds at farm 2 culture continued normally for three more weeks and were harvested successfully (52% and 67% of survival for ponds I and 2, respectively). The removal of 40% and 50% of shrimp population 2-4 days after the raining period may have contributed to the thriving of the cultures. Analyses of the presence of WSSV in individuals of both sexes indicated that there is no preference for this virus to infect male or female shrimp. Also, no differences in weight were found between WSSV infected and non-infected individual shrimps, as well as nested-PCR positive against single-step PCR positive organisms. Nested PCR is more useful to monitor shrimp cultures than single-step PCR since it allows knowing how widely distributed the virus is in asymptomatically populations. (C) 2005 Elsevier B.V. All rights reserved.",,,,,"Lopez-Meyer, Melina/G-3589-2019","Lopez-Meyer, Melina/0000-0001-9050-5691; , Luz Isela/0000-0001-5881-4558",,,,,,,,,,,,,0044-8486,1873-5622,,,,JAN 20,2006,251,1,,,,,33,45,,10.1016/j.aquaculture.2005.05.022,http://dx.doi.org/10.1016/j.aquaculture.2005.05.022,,,,,,,,,,,,,WOS:000234473700004,View Full Record in Web of Science
J,"Krause-Jensen, D; Marba, N; Sanz-Martin, M; Hendriks, IE; Thyrring, J; Carstensen, J; Sejr, MK; Duarte, CM",,,,"Krause-Jensen, Dorte; Marba, Nuria; Sanz-Martin, Marina; Hendriks, Iris E.; Thyrring, Jakob; Carstensen, Jacob; Sejr, Mikael Kristian; Duarte, Carlos M.",,,Long photoperiods sustain high pH in Arctic kelp forests,SCIENCE ADVANCES,,,,,,,,,,,,"Concern on the impacts of ocean acidification on calcifiers, such as bivalves, sea urchins, and foraminifers, has led to efforts to understand the controls on pH in their habitats, which include kelp forests and seagrass meadows. The metabolism of these habitats can lead to diel fluctuation in pH with increases during the day and declines at night, suggesting no net effect on pH at time scales longer than daily. We examined the capacity of subarctic and Arctic kelps to up-regulate pH in situ and experimentally tested the role of photoperiod in determining the capacity of Arctic macrophytes to up-regulate pH. Field observations at photoperiods of 15 and 24 hours in Greenland combined with experimental manipulations of photoperiod show that photoperiods longer than 21 hours, characteristic of Arctic summers, are conducive to sustained up-regulation of pH by kelp photosynthesis. We report a gradual increase in pH of 0.15 units and a parallel decline in pCO(2) of 100 parts per million over a 10-day period in an Arctic kelp forest over midsummer, with ample scope for continued pH increase during the months of continuous daylight. Experimental increase in CO2 concentration further stimulated the capacity of macrophytes to deplete CO2 and increase pH. We conclude that long photoperiods in Arctic summers support sustained up-regulation of pH in kelp forests, with potential benefits for calcifiers, and propose that this mechanism may increase with the projected expansion of Arctic vegetation in response to warming and loss of sea ice.",,,,,"Marbà, Nuria/N-8143-2019; Hendriks, Iris Eline/O-4696-2019; Marba, Nuria/H-8136-2015; Carstensen, Jacob/I-7460-2013; Duarte Quesada, Carlos Manuel/ABD-6208-2021; Sejr, Mikael K./P-4235-2019; Duarte, Carlos M/A-7670-2013; Thyrring, Jakob/M-9479-2015; Krause-Jensen, Dorte/J-5666-2013; Hendriks, Iris/C-3316-2013","Marbà, Nuria/0000-0002-8048-6789; Marba, Nuria/0000-0002-8048-6789; Carstensen, Jacob/0000-0003-0016-6118; Sejr, Mikael K./0000-0001-8370-5791; Duarte, Carlos M/0000-0002-1213-1361; Thyrring, Jakob/0000-0002-1029-3105; Krause-Jensen, Dorte/0000-0001-9792-256X; Sanz-Martin, Marina/0000-0002-9777-5894; Hendriks, Iris/0000-0002-2238-6018",,,,,,,,,,,,,2375-2548,,,,,DEC,2016,2,12,,,,,,,e1501938,10.1126/sciadv.1501938,http://dx.doi.org/10.1126/sciadv.1501938,,,,,,,,27990490,,,,,WOS:000391268800002,View Full Record in Web of Science
J,"Lubbecke, JF; Boning, CW; Keenlyside, NS; Xie, SP",,,,"Luebbecke, Joke F.; Boening, Claus W.; Keenlyside, Noel S.; Xie, Shang-Ping",,,On the connection between Benguela and equatorial Atlantic Ninos and the role of the South Atlantic Anticyclone,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,,,,,,,,,,,,"For the eastern tropical Atlantic two recurring El Nino-like phenomena with high interannual SST anomalies have been described, one centered in the equatorial region as part of the Atlantic zonal mode and one off Angola referred to as Benguela Nino. Both events are supposed to be generated not locally but by a relaxation of the trade winds in the western equatorial Atlantic. Here the connection between SST variations in the two regions is investigated with observational data sets as well as ocean model simulations. They are correlated to such an extent that joint events should rather be viewed as one Atlantic Nino. An intriguing feature, counterintuitive in view of the remote forcing mechanism, is that SST anomalies off Angola precede those in the equatorial Atlantic. We show this behavior to be related to the difference in thermocline depths and a different seasonality of interannual SST variability in the two regions. While Benguela Ninos peak in austral fall due to the Angola Benguela Front being located furthest to the south and high interannual variability in coastal Kelvin wave activity, warm events at the equator are phase-locked to austral winter when the thermocline is shallow. Perturbation experiments confirm the importance of remote forcing from the equator for SST variability off Angola and demonstrate the leading role of wind stress in the generation of SST anomalies in the eastern tropical Atlantic. These wind stress variations are shown to be linked to fluctuations in the strength of the South Atlantic Anticyclone, a connection that might be important with respect to the predictability of Atlantic Ninos.",,,,,"Luebbecke, Joke/AFR-7882-2022; Lübbecke, Joke F/G-6315-2016; Boening, Claus/AAW-6387-2020; Keenlyside, Noel S/E-8303-2013; Xie, Shang-Ping/C-1254-2009; Boening, Claus W/B-1686-2012","Luebbecke, Joke/0000-0002-7839-3284; Lübbecke, Joke F/0000-0002-7839-3284; Boening, Claus/0000-0002-6251-5777; Keenlyside, Noel S/0000-0002-8708-6868; Xie, Shang-Ping/0000-0002-3676-1325; Boening, Claus W/0000-0002-6251-5777",,,,,,,,,,,,,2169-9275,2169-9291,,,,SEP 16,2010,115,,,,,,,,C09015,10.1029/2009JC005964,http://dx.doi.org/10.1029/2009JC005964,,,,,,,,,,,,,WOS:000282013800002,View Full Record in Web of Science
J,"Abeynayaka, HDL; Asaeda, T; Rashid, MH",,,,"Abeynayaka, Helayaye Damitha Lakmali; Asaeda, Takashi; Rashid, M. Harun",,,Effects of elevated pressure on Pseudanabaena galeata Bocher in varying light and dark environments,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,,,,,,,,,,,,"To understand the effect of the hydrostatic pressure on Pseudanabaena galeata Bocher cells in both stratified and frequently mixed lakes, separate laboratory-scale models were developed. The pressure conditions in the stratified and mixed lakes were simulated in those models, and the variations of the cell and chlorophyll-a (Chl-a) concentration were analyzed. It was observed that an increase in pressure and darkness significantly reduced the cell concentration and pigmentation in P. galeata (p < 0.01, n = 3). After 10 days, the cell concentrations of P. galeata that were grown under conditions of a water depth of 30 m were reduced by 7.0%, per day, while the cell concentration rate after 10 days in atmospheric conditions was increased by 2.53% per day. During the experiment, cells were subjected to the prolonged darkness under 0.3 MPa pressure for 10 days and then exposed to the white light under atmospheric pressure for 5 days. Even after running this cycle for 60 days, 19.5% of the initial cells could survive. This rate exceeded the cell concentration-increasing rate in the control. These findings indicate that P. galeata has an adequate tolerance to pressure and fluctuating light irradiance and that the cells are able to propagate after escaping from those stress conditions.",,,,,"Asaeda, Takashi/C-5278-2008; Abeynayaka, Helayaye Damitha Lakmali/ADZ-8308-2022","RASHID, M. HARUN/0000-0001-6087-3469",,,,,,,,,,,,,0944-1344,1614-7499,,,,JUL,2018,25,21,,,SI,,21224,21232,,10.1007/s11356-018-2218-5,http://dx.doi.org/10.1007/s11356-018-2218-5,,,,,,,,29779078,,,,,WOS:000438830900087,View Full Record in Web of Science
J,"Carrera-Hernandez, JJ; Mendoza, CA; Devito, KJ; Petrone, RM; Smerdon, BD",,,,"Carrera-Hernandez, J. J.; Mendoza, C. A.; Devito, K. J.; Petrone, R. M.; Smerdon, B. D.",,,Effects of aspen harvesting on groundwater recharge and water table dynamics in a subhumid climate,WATER RESOURCES RESEARCH,,,,,,,,,,,,"Numerical experiments were developed using different water table depths and soil textures to investigate the impact of aspen harvesting on hydrological processes on the Western Boreal Plain. The effect of harvesting on soil moisture dynamics, fluxes at the water table, and water table fluctuation were compared for different harvesting scenarios simulated under wet and dry climatic cycles. Strong interaction between shallow water tables (i.e., 2 m) and atmospheric variability is observed for all soil textures and is reduced as the vadose zone thickens, particularly after a dry cycle, as a series of positive net atmospheric fluxes are needed to reduce soil moisture storage in order for recharge to occur. Because of harvesting, the water table fluxes can increase by 50 mm month(-1), while on a yearly basis, this increase can reach 200 mm yr(-1), with rainfall events taking between 1 and 5 years to become recharge (i.e., time lag). Also, the water table is expected to rise between 1 and 3.5 m, with rainfall-water table rise time lags of 1-3 years; however, the peak manifestation of harvesting on water table elevation can take up to 7 years after harvesting. The effects of aspen harvesting are more pronounced during wet cycles, and the development of forestry activities in the Boreal Plain should consider not only preceding precipitation but also the preceding precipitation-reference evapotranspiration ratio, water table depth, and soil texture. The interaction of these factors needs to be considered in order to develop sustainable forestry plans and avoid waterlogging conditions.",,,,,"Hernández, Jaime J Carrera/H-4928-2012; Smerdon, Brian D/C-5422-2011","Hernández, Jaime J Carrera/0000-0002-4418-9277; ",,,,,,,,,,,,,0043-1397,1944-7973,,,,MAY 28,2011,47,,,,,,,,W05542,10.1029/2010WR009684,http://dx.doi.org/10.1029/2010WR009684,,,,,,,,,,,,,WOS:000291111100011,View Full Record in Web of Science
J,"MCCAIG, TN; ROMAGOSA, I",,,,"MCCAIG, TN; ROMAGOSA, I",,,WATER STATUS MEASUREMENTS OF EXCISED WHEAT LEAVES - POSITION AND AGE EFFECTS,CROP SCIENCE,,,,,,,,,,,,"The ability of excised leaves to retain water has been implicated as an indicator of drought resistance, and considerable genetic diversity exists for this characteristic; however, genotypic differences are often not consistent throughout the growing season and are confounded by maturity differences. The objectives of this study were to determine the specific effects of leaf position and age on water status measurements of excised leaves and assess the potential relevance to sampling in a large-scale breeding program. Initial water content (IWC) (kg H2O kg-1 dry wt.) at the time of excision and rate of water loss (RWL) (g H2O kg-1 dry wt. min-1) following stomatal closure were measured on leaves of four tetraploid wheat (Triticum turgidum L.) genotypes grown in two controlled-environment experiments. Genotypic differences in RWL were more pronounced at early growth stages and were more consistent between experiments than were differences in IWC. The RWL of leaves 3, 4, and 5 of 'Hercules' and ICD1385 underwent considerable fluctuations during aging; the RWL for 'Pelissier' and ICD 2627 leaves were low and much more constant during leaf maturation. The flag leaves did not display the same fluctuations in RWL as were evident in the earlier leaves. Higher specific leaf weights (SLW) of flag leaves were responsible for lower RWL values of flag leaves compared to earlier leaves. Genotypic differences and fluctuations of RWL associated with leaf aging could not be attributed to differences in SLW. Decreasing RWL associated with higher leaf insertion levels and changes in RWL associated with leaf aging may lead to misclassification of genotypes unless considerable care is exercised during sample selection. It is suggested that RWL may be influenced by reversible changes in the leaf surface associated with aging.",,,,,"Romagosa, Ignacio/A-8701-2011","Romagosa, Ignacio/0000-0001-6676-2196",,,,,,,,,,,,,0011-183X,,,,,NOV-DEC,1991,31,6,,,,,1583,1588,,10.2135/cropsci1991.0011183X003100060041x,http://dx.doi.org/10.2135/cropsci1991.0011183X003100060041x,,,,,,,,,,,,,WOS:A1991GU28200041,View Full Record in Web of Science
J,"Ilic, M; Werner, C; Fink, P",,,,"Ilic, Maja; Werner, Christian; Fink, Patrick",,,Equal relevance of omega-3 and omega-6 polyunsaturated fatty acids for the fitness of Daphnia spp.,LIMNOLOGY AND OCEANOGRAPHY,,,,,,,,,,,,"Essential polyunsaturated fatty acids (PUFAs) have been recognized as a crucial factor that determines the trophic transfer efficiency in plankton communities. As many animals cannot synthesize the classes of omega 3- and omega 6-PUFAs, the dietary availability of these PUFAs can constrain the fitness of freshwater zooplankton such as Daphnia spp. In particular, eicosapentaenoic acid (EPA, 20:5 omega 3) is considered to be a crucial determinant of the transfer of biomass at the freshwater plant-herbivore interface. In contrast to omega 3-PUFAs, the group of omega 6-PUFAs has previously been considered to be of less ecological relevance, although the potential role of the omega 6-PUFA arachidonic acid (ARA, 20:4 omega 6) remains controversial. To investigate its potential role, we conducted dose-response growth experiments with two Daphnia species, D. pulex and D. magna, supplemented with EPA or ARA, which allowed us to calculate EPA and ARA saturation thresholds for growth and reproduction of both Daphnia species. Our results provide evidence that not only the availability of omega 3-PUFAs, but also the availability of a omega 6-PUFA, namely ARA, can limit both the growth and reproduction of Daphnia spp. to an equal extent. The saturation thresholds for growth and reproduction were consistently, but not significantly, higher for EPA than for ARA in both Daphnia species. As shifts in phytoplankton community composition might result in environmental fluctuations in the dietary availability of omega 3- and omega 6-PUFAs, our findings present a significant step in understanding the consequences of the ongoing global biodiversity loss for trophic transfer efficiency at the phytoplankton-zooplankton interface.",,,,,"Ilic, Maja/AAO-9143-2020; Fink, Patrick/A-5901-2009","Ilic, Maja/0000-0002-8387-9932; Fink, Patrick/0000-0002-5927-8977",,,,,,,,,,,,,0024-3590,1939-5590,,,,NOV,2019,64,6,,,,,2512,2525,,10.1002/lno.11201,http://dx.doi.org/10.1002/lno.11201,,,,,,,,,,,,,WOS:000495506200014,View Full Record in Web of Science
